name;city;address;website;instagram
Trattoria Da Guido;Florence, Italy;Via Faenza, 34/R, 50123 Firenze FI, Italy;https://www.trattoriadaguidofirenze.com/;https://www.instagram.com/explore/locations/2045266/
Trattoria Vecchio Mercato;Florence, Italy;Piazza del Mercato Centrale, 17R, 50123 Firenze FI, Italy;https://www.vecchiomercato.it/;https://www.instagram.com/vecchio_mercato_firenze
Trattoria dall'Oste Chianineria;Florence, Italy;Via dei Cerchi, 40/R, 50122 Firenze FI, Italy;https://trattoriadalloste.com/;https://www.instagram.com/trattoriadalloste/
Trattoria Palle D'Oro dal 1860;Florence, Italy;Via Sant'Antonino, 43/45r, 50123 Firenze FI, Italy;https://www.trattoriapalledorofirenze.com/;https://www.instagram.com/ancora_themes/
Trattoria Dall'oste;Florence, Italy;Via degli Orti Oricellari, 29, 50123 Firenze FI, Italy;http://www.trattoriadalloste.com/;https://www.instagram.com/trattoriadalloste/
Trattoria Mario;Florence, Italy;Via Rosina, 2r, 50123 Firenze FI, Italy;http://www.trattoriamario.com/?fbclid=IwAR0MPzS11h9Vb7-qxeIXStkV_cAn4urdi4nuHnbMZFOchDwRobT47jf3NLQ;https://www.instagram.com/trattoriamario1953/
Trattoria Antellesi;Florence, Italy;Via Faenza, 9r, 50123 Firenze FI, Italy;https://trattoriaantellesi.it/;https://www.instagram.com/trattoriantellesifirenze
Trattoria Lo Stracotto;Florence, Italy;Piazza di Madonna degli Aldobrandini, 17r, 50123 Firenze FI, Italy;http://www.trattorialostracotto.it/;https://www.instagram.com/trattorialostracotto/
Trattoria Garga;Florence, Italy;Via del Moro, 48-red, 50123 Firenze FI, Italy;https://www.trattoriagarga.com/;https://www.instagram.com/trattoriagarga/
Trattoria Marione;Florence, Italy;Via della Spada, 27R, 50123 Firenze FI, Italy;https://www.trattoriamarione.it/trattoria-marione/;https://www.instagram.com/trattoriamarione/
Trattoria Mamma Gina;Florence, Italy;Borgo San Iacopo, 37/R, 50100 Firenze FI, Italy;http://www.mammagina.it/;https://www.instagram.com/mammaginafirenze/
Trattoria Dedo;Florence, Italy;Piazza del Mercato Centrale, 44, 50123 Firenze FI, Italy;http://www.trattoriadedo.it/;https://www.instagram.com/trattoriadedo/
Antica Trattoria da Tito;Florence, Italy;Via S. Gallo, 112/R, 50129 Firenze FI, Italy;https://www.trattoriadatito.com/;https://www.google.com/url
Trattoria Anita;Florence, Italy;Via del Parlagio, 2R, 50122 Firenze FI, Italy;https://trattorianita.eatbu.com/?lang=it;https://www.instagram.com/trattoriaanitaofficial/
Trattoria da Giorgio;Florence, Italy;Via Palazzuolo, 100r, 50123 Firenze FI, Italy;http://www.trattoriadagiorgio.it/;https://www.instagram.com/explore/locations/6223235/trattoria-da-giorgio/
Da Gerardo Trattoria Pizzeria;Florence, Italy;Via Nazionale, 112R, 50123 Firenze FI, Italy;https://www.trattoriadagerardo.com/;https://www.instagram.com/braceria_all11/
Gusto Leo;Florence, Italy;Via del Proconsolo, 8/10 R, 50122 Firenze FI, Italy;http://www.ristorantepizzeriagustoleo.com/;https://www.instagram.com/gustoleofirenze/
Trattoria Braciere Malatesta I Bistecca e Pizzeria a Firenze dal 1954;Florence, Italy;Via Nazionale, 36/R, 50121 Firenze FI, Italy;https://www.bracieremalatesta.com/en/;https://www.instagram.com/braciere_malatesta/
Trattoria da Rocco;Florence, Italy;Piazza Lorenzo Ghiberti, 50122 Firenze FI, Italy;https://www.daroccotrattoria.com/;https://www.instagram.com/trattoriadarocco/
Trattoria Sant'Agostino;Florence, Italy;Sant'Agostino, Via Sant'Agostino, 23, 50125 Firenze FI, Italy;http://www.trattoriasantagostino.com/;https://www.instagram.com/trattoriasantagostino/
Trattoria Antico Fattore;Florence, Italy;Via Lambertesca, 1/R, 50122 Firenze FI, Italy;http://www.anticofattore.it/;https://www.instagram.com/trattoria_antico_fattore/
Trattoria Alfredo;Florence, Italy;Via dei Leoni, 14/r, 50122 Firenze FI, Italy;http://www.trattoriaalfredofirenze.com/;https://www.instagram.com/trattoriaalfredo/
Osteria dei Leoni Firenze;Florence, Italy;Via dei Leoni, 2r, 50122 Firenze FI, Italy;https://www.osteriadeileoni.it/;https://www.instagram.com/osteriadeileonifirenze
Osteria Vespucci;Florence, Italy;Via del Corso, 75 R, 50122 Firenze FI, Italy;https://www.osteriavespucci.it/;https://www.instagram.com/osteria_vespucci
Osteria Cavurrino;Florence, Italy;Via Camillo Cavour, 26/28R, 50123 Firenze FI, Italy;https://www.osteriacavurrino.it/;https://instagram.com/osteriacavurrino
Osteria San Fiorenzo;Florence, Italy;Borgo dei Greci, 1r, 50122 Firenze FI, Italy;https://www.osteriasanfiorenzo.it/;https://www.instagram.com/osteriasanfiorenzo/
OSTERIA da FORTUNATA - Firenze -;Florence, Italy;Via dei Pecori, 9, 50123 Firenze FI, Italy;https://www.osteriadafortunata.it/;https://www.instagram.com/osteria_da_fortunata_italia/
Osteria Dell'Osso;Florence, Italy;Piazza del Mercato Centrale, 2/3 R, 50123 Firenze FI, Italy;https://osteriadellosso.it/;https://www.instagram.com/osteria_dell_osso/
Osteria Le Pietre - Piazza de Pitti Firenze;Florence, Italy;Piazza de' Pitti, 7, 50125 Firenze FI, Italy;https://osterialepietre.it/;https://www.instagram.com/osterialepietre/
Osteria del Proconsolo;Florence, Italy;Via del Proconsolo, 59, 50122 Firenze FI, Italy;http://www.osteriadelproconsolo.com/;https://www.instagram.com/osteriadelproconsolo/
Osteria dell'Orcagna;Florence, Italy;P.za della Signoria, 1, 50122 Firenze FI, Italy;https://osteriaorcagna.it/;https://www.instagram.com/osteriadellorcagna
Osteria del Corso;Florence, Italy;Via del Corso, 36r, 50122 Firenze FI, Italy;https://osteriadelcorso.it/;https://www.instagram.com/osteriadelcorso_firenze/
Osteria Uguccione;Florence, Italy;Via Giosuè Carducci, 13r, 50121 Firenze FI, Italy;https://www.osteriauguccione.it/;https://www.instagram.com/osteriauguccione/
Osteria del Fiore - Piazza del Duomo Firenze;Florence, Italy;Piazza del Duomo, 57r, 50122 Firenze FI, Italy;https://www.osteriadelfiore.it/;https://www.instagram.com/osteriadelfiore
Osteria Lungarno;Florence, Italy;Lungarno Corsini, 18/20 r, 50123 Firenze FI, Italy;https://www.osterialungarno.it/;https://www.instagram.com/osterialungarno/
Antica Osteria 1 Rosso;Florence, Italy;Borgo Ognissanti, 1 rosso, 50123 Firenze FI, Italy;https://osteria1rosso.it.com/;https://www.instagram.com/osteria_1rosso/
Osteria del Tegolaio;Florence, Italy;Borgo Tegolaio, 17/r, 50125 Firenze FI, Italy;https://www.osteriadeltegolaiofirenzegmail.com/;https://instagram.com/osteriadeltegolaio.firenze
Caffè Italiano;Florence, Italy;Via Isola delle Stinche, 11R/13r, 50122 Firenze FI, Italy;https://www.osteriacaffeitaliano.it/;https://www.instagram.com/osteriacaffeitaliano
Osteria Il Basilico;Florence, Italy;Via Nazionale, 124/R, 50123 Firenze FI, Italy;http://www.osteriailbasilico.it/;https://www.instagram.com/osteria_il_basilico_firenze/
Osteria Giglio d'oro;Florence, Italy;Via dei Servi, 51 rosso, 50122 Firenze FI, Italy;https://www.osteriagigliodoro.it/;https://instagram.com/https://www.instagram.com/giglio_doro_/
Osteria Pastella;Florence, Italy;Via della Scala, 17 R, 50123 Firenze FI, Italy;https://www.osteriapastella.it/;https://www.instagram.com/osteriapastella/
Osteria de' Peccatori;Florence, Italy;Piazza di S. Firenze, 14 r, 50122 Firenze FI, Italy;http://www.osteriadepeccatori.com/;https://www.instagram.com/osteriadepeccatori/
La Bistecca - Osteria Fiorentina - Piazza della Repubblica;Florence, Italy;Piazza della Repubblica, 12, 50123 Firenze FI, Italy;http://www.osterialabistecca.it/;https://www.instagram.com/labisteccaosteria/
Osteria Dell'Olio;Florence, Italy;Piazza dell'Olio, 10/r, 50123 Firenze FI, Italy;https://osteriadellolio.com/;https://www.instagram.com/osteriadellolio/
Osteria del Porcellino;Florence, Italy;Via Val di Lamona, 7r, 50123 Firenze FI, Italy;https://osteriadelporcellino.com/;https://www.instagram.com/explore/tags/osteriadelporcellino/
Osteria Cipolla Rossa;Florence, Italy;Via dei Conti, 53/r, 50123 Firenze FI, Italy;http://www.osteriacipollarossa.com/;https://www.instagram.com/osteriacipollarossafirenze/
Ciccio Pennello Osteria;Florence, Italy;Via degli Olmi, 2, 50019 Sesto Fiorentino FI, Italy;https://www.ristorantecicciopennello.com/;https://www.instagram.com/osteriacicciopennello/
LiVio Pizzeria;Florence, Italy;Via Nazionale, 77r, 50123 Firenze FI, Italy;https://pizzerialivio.com/;https://www.instagram.com/pizzerialivio_firenze/
L’antica pizzeria da Michele Firenze;Florence, Italy;Piazza del Mercato Centrale, 22R, 50123 Firenze FI, Italy;http://www.pizzeriadamichelefirenze.it/;https://www.instagram.com/pizzeriadamichelefirenze/
Pizzeria Caffe' Bistrot - Malborghetto Firenze -;Florence, Italy;Via dei Macci, 76/R, 50122 Firenze FI, Italy;https://www.malborghettofirenze.it/;https://www.instagram.com/malborghettofirenze/
Pizzeria O'Vesuvio Firenze;Florence, Italy;Via dei Cimatori, 21r, 50122 Firenze FI, Italy;https://www.ovesuviofirenze.com/;https://www.instagram.com/pizzeriaovesuviofirenze/
I Camaldoli - Pizza & Cucina;Florence, Italy;Piazza del Mercato Centrale, 14r, 50123 Firenze FI, Italy;http://www.icamaldoli.it/;https://www.instagram.com/camaldoli.firenze/
Fratelli Cuore Pizzeria;Florence, Italy;Piazza della Stazione, 50123 Firenze FI, Italy;http://www.fratellicuore.com/;https://www.instagram.com/fratellicuore/
I'PIZZACCHIERE;Florence, Italy;Via S. Miniato, 2, 50125 Firenze FI, Italy;https://www.pizzacchiere.com/;https://www.instagram.com/ipizzacchieredifirenze/
Matto Matto Pizzeria Grill Ristorante;Florence, Italy;Via Nazionale, 122r, 50123 Firenze FI, Italy;https://www.mattomatto.it/;https://www.instagram.com/mattomatto_firenze/
Ristorante Pizzeria La Piazzetta di Lorenzo;Florence, Italy;Via del Giglio, 57r, 50123 Firenze FI, Italy;https://www.lorenzodemediciristorante.com/piazzetta/;https://www.instagram.com/ristorantelorenzodemedici/
Mister Pizza;Florence, Italy;Via Pietrapiana, 82r, 50122 Firenze FI, Italy;http://www.misterpizza.it/;https://www.instagram.com/misterpizzaofficial/
Berberè Pizzeria Santa Croce;Florence, Italy;Via dei Benci, 7, 50122 Firenze FI, Italy;https://www.berberepizza.it/berbere-firenze-santa-croce/;https://www.instagram.com/berberepizzeria/
Il Pizzaiuolo;Florence, Italy;Via dei Macci, 113r, 50122 Firenze FI, Italy;http://www.ilpizzaiuolo.it/;https://www.instagram.com/ilpizzaiuolo/
Ristorante Pizzeria Canto De' Nelli;Florence, Italy;Via del Canto dei Nelli, 22/R, 50123 Firenze FI, Italy;http://www.ristorantecantodenelli.com/;https://www.instagram.com/cantodenelli/
Pizzeria Positano Firenze;Florence, Italy;Borgo Ognissanti, 84, 50123 Firenze FI, Italy;https://pizzeriapositano.eu/firenze;https://www.instagram.com/pizzeriapositano/
Pizzium - Firenze;Florence, Italy;Piazza del Carmine, 5, 50124 Firenze FI, Italy;https://pizzium.com/locali/firenze-piazza-del-carmine-5-r/;https://www.instagram.com/pizzium/
Ristorante Pizzeria Industria Firenze;Florence, Italy;Borgo Ognissanti, 11, 50123 Firenze FI, Italy;http://www.ristoranteindustria.com/eng;https://www.instagram.com/osteriadelgiglio.firenze/
Pizzeria Luna;Florence, Italy;Via Vincenzo Gioberti, 93R, 50121 Firenze FI, Italy;http://www.pizzerialaluna.it/;https://www.instagram.com/pizzerialunafirenze/
Pizzagnolo;Florence, Italy;V. dell'Agnolo, 107R, 50122 Firenze FI, Italy;http://www.pizzagnolo.it/;https://instagram.com/pizzagnolo
Pizza in Piazza;Florence, Italy;Piazza della Vittoria, 1/red, 50129 Firenze FI, Italy;http://www.pizzainpiazzafirenze.com/;https://instagram.com/pizzainpiazza_firenze
Pizzeria di Napoli;Florence, Italy;Viale Don Giovanni Minzoni, 9-11-13, 50136 Firenze FI, Italy;http://www.pizzeriadinapoli.eu/;https://www.instagram.com/pizzeria.dinapolifirenze/
Berberè Pizzeria San Frediano;Florence, Italy;Piazza dei Nerli, 1, 50124 Firenze FI, Italy;https://www.berberepizza.it/berbere-firenze-san-frediano/;https://www.instagram.com/berberepizzeria/
Pizzeria Trattoria San Jacopino;Florence, Italy;Piazza di S. Jacopino, 30/31R, 50144 Firenze FI, Italy;http://www.pizzeriasanjacopino.com/;https://www.instagram.com/sanjacopinopizzeria/
Il David - Ristorante Steakhouse Pizzeria;Florence, Italy;P.za della Signoria, 2/r, 50122 Firenze FI, Italy;https://www.ristorantepizzeriaildavid.com/eng;https://www.instagram.com/ristoranteildavid/
MIRÓ Ristorante Pizzeria;Florence, Italy;Via S. Gallo, 40r/42, 50129 Firenze FI, Italy;http://www.ristorantemirofirenze.com/;https://www.instagram.com/miro_ristorante_pizzeria_/
I Templari;Florence, Italy;Via del Ponte alle Mosse, 132/B, 50144 Firenze FI, Italy;http://www.itemplarifirenze.com/;https://www.instagram.com/itemplarifirenze/
Antò Ristorante -- Cucina tipica pugliese -- Bari;Bari, Italy;Strada Palazzo di Città, 14, 70122 Bari BA, Italy;http://antobari.it/;https://www.instagram.com/anto__bari/
DROP - Restaurant & Premium mixology;Bari, Italy;Corso Vittorio Emanuele II, 79, 70122 Bari BA, Italy;http://www.dropbari.it/;https://www.instagram.com/drop_bari/
La Biglietteria;Bari, Italy;Largo Adua, 3, 70121 Bari BA, Italy;http://labiglietteriabari.it/;http://www.instagram.com/la_biglietteria_bari
Mastro Ciccio;Bari, Italy;Corso Vittorio Emanuele II, 15, 70122 Bari BA, Italy;https://www.mastrociccio.it/;https://www.instagram.com/mastrociccio_mordilapuglia/
La Tana del Polpo;Bari, Italy;Strada Vallisa, 50, 70122 Bari BA, Italy;https://latanadelpolpoinfo.wixsite.com/trattoriadimare;https://www.instagram.com/latanadelpolpo_bari/
Gola Caffè Bistrot;Bari, Italy;Via Camillo Rosalba, 47/K, 70124 Bari BA, Italy;http://www.golabistrotbari.it/;https://www.instagram.com/golacafebistrot/
Sophia Loren Restaurant Bari;Bari, Italy;Via Giuseppe Fanelli, 285/10, 70125 Bari BA, Italy;https://sophialorenrestaurant.com/;https://www.instagram.com/SophiaLorenRestaurant/
Western Village;Bari, Italy;Via Principe Amedeo, 108, 70122 Bari BA, Italy;http://westernvillage.it/;https://www.instagram.com/westernvillagebari/
Burger King;Bari, Italy;Traversa Martiri delle Foibe, 6/2, 70124 Bari BA, Italy;https://www.burgerking.it/trova-un-ristorante;https://www.instagram.com/burgerking_it/
Terranima - Ristorante di cucina tipica pugliese;Bari, Italy;Via Nicolò Putignani, 213, 70122 Bari BA, Italy;https://www.terranima.com/;https://www.instagram.com/terranima_ristorante_bari/
Roadhouse Restaurant Bari;Bari, Italy;c/o Parco Commerciale Santa Caterina, Str. Santa Caterina, 16, 70124 Bari BA, Italy;https://www.roadhouse.it/it;https://www.instagram.com/roadhouse_restaurant/
L'Argenteria;Bari, Italy;Via Roberto da Bari, 139, 70122 Bari BA, Italy;http://www.largenteriabari.it/;https://www.instagram.com/largenteriabari/
Radicale Restaurant;Bari, Italy;Via Nicolò Putignani, 71, 70121 Bari BA, Italy;https://radicalerestaurant.it/;https://www.instagram.com/radicalerestaurant/
Gallo Matto;Bari, Italy;Largo Giordano Bruno, 67, 70121 Bari BA, Italy;http://www.gallomatto.it/;https://www.instagram.com/gallomatto.bari/
R45 Events Restaurant;Bari, Italy;Strada Palazzo di Città, 46, 70122 Bari BA, Italy;https://www.ristoranteborgoanticor45.it/;https://www.instagram.com/ristoranteborgoanticor45
Burger King;Bari, Italy;Via Giovanni Amendola, 211/A, 70126 Bari BA, Italy;https://www.burgerking.it/;https://www.instagram.com/burgerking_it/
Le Véronique Einaudi;Bari, Italy;Viale Luigi Einaudi, 93, 70125 Bari BA, Italy;http://www.leveronique.it/;https://www.instagram.com/le_veronique_hahnemann/
San Francesco Restaurant;Bari, Italy;Via Giuseppe Verdi, 59, 70132 Bari BA, Italy;https://lidosanfrancesco.it/;https://www.instagram.com/lido_sanfrancesco/
La Battigia;Bari, Italy;Lungomare Araldo di Crollalanza, 1, 70121 Bari BA, Italy;http://www.ristorantelabattigia.it/;https://www.instagram.com/ristorante_labattigia/
Bari-Napoli;Bari, Italy;Via Niccolò Piccinni, 187/189, 70122 Bari BA, Italy;http://www.barinapoli.it/;https://www.instagram.com/pizzeriabarinapoli/
Flower Burger;Bari, Italy;Via Principe Amedeo, 121A, 70122 Bari BA, Italy;https://www.flowerburger.it/;https://www.instagram.com/flower_burger
Stocotto;Bari, Italy;Via Orfeo Mazzitelli, 170, 70124 Bari BA, Italy;http://www.stocotto.it/;https://www.instagram.com/stocotto/
Sapori Solari - La Bisteccheria;Bari, Italy;Via Nicola de Giosa, 85, 70121 Bari BA, Italy;https://www.saporisolari.com/la-bisteccheria-bari;https://www.instagram.com/saporisolari/
La Locanda di Federico – Ristorante tipico pugliese Bari Vecchia;Bari, Italy;Piazza Mercantile, 63, 70122 Bari BA, Italy;http://www.lalocandadifederico.com/;https://www.instagram.com/lalocandadifedericobari
Roadhouse Restaurant Bari Blu;Bari, Italy;Contrada Giannavello, C/o Centro commerciale, Bariblu, piano I, 70019 Triggiano BA, Italy;https://www.roadhouse.it/it/menu;https://www.instagram.com/roadhouse_restaurant/
Taverna Caprese | Ristorante - Pizzeria Napoletana;Bari, Italy;Via Domenico Nicolai, 79, 70122 Bari BA, Italy;https://www.tavernacaprese.it/;https://www.instagram.com/taverna_caprese/
Dei Principi - Restaurant & Pizza;Bari, Italy;Prolungamento, Viale Europa, 2/12, 70123 Bari BA, Italy;https://deiprincipirestaurant.it/;https://www.instagram.com/dei_principi_restaurant/
Eddycola Ristorante;Bari, Italy;Corso Vittorio Emanuele II, 105, 70122 Bari BA, Italy;http://www.eddycola.it/;https://www.instagram.com/eddycolaristorante/
Tam Tam | Bistrot, Pizza, Cafè Bari;Bari, Italy;Corso Vittorio Emanuele II, 80/82, 70122 Bari BA, Italy;https://bistrot.bari.it/;https://www.instagram.com/tam_tam_bari/
Petriella al Teatro;Bari, Italy;Via Salvatore Cognetti, 14 - 22, 70121 Bari BA, Italy;https://www.salvatorepetriella.it/;https://www.instagram.com/salvatorepetriellapasticceria/
Famila Bistro';Bari, Italy;Via della Resistenza, 46, 70125 Bari BA, Italy;https://familabistro.it/;https://www.instagram.com/familasuditalia/
Famila Bistró;Bari, Italy;Via Giovanni Gentile, 53-55, 70126 Bari BA, Italy;https://familabistro.it/;https://www.instagram.com/familasuditalia/
Bianca Cafè;Bari, Italy;Via Principe Amedeo, 38, 70121 Bari BA, Italy;https://www.vacanzeinpuglia.net/dove-mangiare/bari/bianca-cafe/;https://www.instagram.com/biancacafebari/
Dodo Cafè;Bari, Italy;Via Dante Alighieri, 143, 70122 Bari BA, Italy;https://dodo-cafe.metro.bar/;https://www.instagram.com/_dodocafe/
Portincasa Caffè - Caffetteria Specialty e Microtorrefazione Artigianale;Bari, Italy;Via Francesco Lattanzio, 14, 70010 Capurso BA, Italy;https://portincasacaffe.com/;https://www.instagram.com/portincasa_caffe/
KLIMT Cafè;Bari, Italy;Via X Marzo, 110/n, 70026 Modugno BA, Italy;https://www.klimtcafe.it/;http://www.instagram.com/klimtcafemodugno
Estesia Green Bar - Miglior Bar Caffè Bari;Bari, Italy;Viale della Repubblica, 117, 70125 Bari BA, Italy;https://www.estesiabari.com/green-bar/;https://www.instagram.com/estesia_bari/
Opencafè;Bari, Italy;Viale Papa Giovanni XXIII, 38, 70124 Bari BA, Italy;http://www.opencafè.it/;https://www.instagram.com/opencafebari/
C House Bakery Cafè;Bari, Italy;70123 Bari, Metropolitan City of Bari, Italy;http://www.chouseitalia.com/;https://www.instagram.com/chouseinternational/
Frizzcafè Bari Viale Einaudi;Bari, Italy;Viale Luigi Einaudi, 81, 70125 Bari BA, Italy;http://www.frizzcafe.it/;https://www.instagram.com/frizzcafe/
Frizzcafè Bari Via Matarrese;Bari, Italy;Via Salvatore Matarrese, 4/b, 70126 Bari BA, Italy;https://www.frizzcafe.it/;https://www.instagram.com/frizzcafe/
Caffè Vergnano 1882;Bari, Italy;Via Sparano da Bari, 150, 70121 Bari BA, Italy;http://www.caffevergnano.com/;https://www.instagram.com/caffevergnano1882/
Binario Open Cafè Bistrot;Bari, Italy;Via Giuseppe Capruzzi, 198, 70123 Bari BA, Italy;http://www.opencafè.it/;https://www.instagram.com/opencafebari/
Bar Pasticceria Due Emme;Bari, Italy;Via Gaetano Devitofrancesco, 6, 70124 Bari BA, Italy;https://www.pasticceriaduemme.it/;https://www.instagram.com/pasticceriadueemme/
Alterno - Ristorante e American Bar Bari;Bari, Italy;Corso Vittorio Emanuele II, 61, 70122 Bari BA, Italy;http://alternobari.it/;https://www.instagram.com/alterno.bari/
Morisco Bar Pasticceria Bistrot;Bari, Italy;Via Peucetia, 27/B-C, 70126 Bari BA, Italy;https://barpasticceriamorisco.it/;https://www.instagram.com/barpasticceriamorisco/
Hotel HR;Bari, Italy;KM 119, 300, SS96, 70123 Bari BA, Italy;https://www.hotelhr.it/;https://www.instagram.com/hotelhrbari/
Hotel Excelsior Bari;Bari, Italy;Via G. Petroni, 15, 70124 Bari BA, Italy;https://excelsiorbari.it/;https://www.instagram.com/hotelexcelsiorbari/
Hotel Parco dei Principi;Bari, Italy;Via Vito Vasile, 3, 70132 Bari BA, Italy;http://parcodeiprincipibari.it/;https://www.instagram.com/parcodeiprincipibari
Hotel Executive Business;Bari, Italy;Corso Vittorio Emanuele II, 201, 70122 Bari BA, Italy;https://www.executivebusinesshotel.it/;https://www.instagram.com/executivebusinesshotelbari/
Bra Hotel Bari;Bari, Italy;Via Abate Giacinto Gimma, 35, 70122 Bari BA, Italy;https://www.brahotel.com/;https://www.instagram.com/bra.hotel
B21 Hotel;Bari, Italy;Via Giuseppe Verdi, 58, 70132 Bari BA, Italy;https://www.b21hotel.it/home/;https://www.instagram.com/b21bari_hotel/
Mercure Villa Romanazzi Carducci Bari;Bari, Italy;Via Giuseppe Capruzzi, 326, 70124 Bari BA, Italy;https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=1971&merchantid=seo-maps-IT-1971&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps;https://www.instagram.com/all.accor
Appartamento Cavour;Bari, Italy;Corso Cavour, 184, 70121 Bari BA, Italy;https://cconforthotels.com/bari/bb-appartamento-cavour-bari/;https://www.instagram.com/gestionealberghieracch/
Mövenpick Hotel Bari;Bari, Italy;Street, Via Francesco Lombardi, 13, 70022 Bari BA, Italy;https://all.accor.com/hotel/C2W0/index.en.shtml?goto=fiche_hotel&code_hotel=C2W0&merchantid=seo-maps-Italy-C2W0&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps;https://www.instagram.com/all.accor
Biscardi Hotel;Bari, Italy;Via Guglielmo Oberdan, 62, 70126 Bari BA, Italy;https://biscardihotel.it/;https://www.instagram.com/biscardihotel/
CoCo’s Rooms;Bari, Italy;Via 1° trv, Aeroporto Palese, 19, 70132 Bitonto BA, Italy;http://www.cocosrooms.it/;https://www.instagram.com/cocos_rooms/
Hotel Auditorium;Bari, Italy;Via Vittoriano Cimmarrusti, 12, 70124 Bari BA, Italy;https://www.hotelauditorium.it/;https://instagram.com/hotelresidence_auditorium/
Nicolaus Hotel Bari;Bari, Italy;Via Cardinale Agostino Ciasca, 27, 70124 Bari BA, Italy;http://www.thenicolaushotel.com/;https://www.instagram.com/thenicolaushotel/
MODERN RESIDENCE BARI;Bari, Italy;Via Ettore Carafa, 16, 70124 Bari BA, Italy;http://www.ironhotel.it/;https://www.instagram.com/p/DWE1SleDddl/
BARI ROOMS - Carulli 62 - Best price including breakfast;Bari, Italy;Via Gian Giuseppe Carulli, 62, 70121 Bari BA, Italy;https://barirooms.it/affittacamere-carulli-suite/;https://www.instagram.com/barirooms/
Vis Urban Suite & Spa;Bari, Italy;Via Sagarriga Visconti, 35, 70122 Bari BA, Italy;http://www.visurbansuites.com/;https://www.instagram.com/vis_urbansuites/
Abbazia Degli Svevi;Bari, Italy;Str. Dietro S. Vito, 22, 70122 Bari BA, Italy;http://abbazia-degli-svevi.org.es/;https://www.instagram.com/housity_/
Cconforthotels R&B Suite&Chic;Bari, Italy;Via Nicolò Putignani, 25/27, 70121 Bari BA, Italy;https://cconforthotels.com/bari/affittacamere-suite-and-chic-bari/;https://www.instagram.com/gestionealberghieracch/
Victor Hotel Bari;Bari, Italy;Via Domenico Nicolai, 71, 70122 Bari BA, Italy;https://www.victorhotelbari.it/;https://www.instagram.com/victorhotelbari/
Residenze Sorrentino;Bari, Italy;Via Antonio e Nicola Sorrentino, 6, 70126 Bari BA, Italy;http://www.residenzesorrentino.com/;https://instagram.com/wix/
Palazzo Calò;Bari, Italy;Str. Lamberti, 8, 70122 Bari BA, Italy;https://www.palazzocalo.com/;https://www.instagram.com/palazzocalo/
Bed and Breakfast Verdeoliva;Bari, Italy;Str. Madonna della Grotta, 3, 70026 Modugno BA, Italy;http://www.bbverdeoliva.it/;https://www.instagram.com/beb_verdeoliva
Il Pumo - Apulian Rooms Bari Savoia;Bari, Italy;P.za Luigi di Savoia, 42, 70121 Bari BA, Italy;https://www.ilpumobari.it/;https://www.instagram.com/ilpumobari/
BOSTON HOTEL BARI;Bari, Italy;Via Niccolò Piccinni, 155, 70122 Bari BA, Italy;http://www.bostonbari.it/;https://www.instagram.com/hotelbostonbari/
Host Bari centrale;Bari, Italy;Via G. Petroni, 17/C, 70121 Bari BA, Italy;https://cconforthotels.com/bari/host-bari-centrale-bari/;https://www.instagram.com/gestionealberghieracch/
ROOM 110 BARI -guesthouse-;Bari, Italy;Corso Cavour, 110, 70121 Bari BA, Italy;"https://room110bari.kross.travel/book/step1?from=2022-11-18&to=2022-11-19&guests_rooms=2,0;";https://www.instagram.com/aetb_terra_di_bari/
Hotel Terranobile Metaresort;Bari, Italy;Via Bitritto, 101, 70124 Bari BA, Italy;https://www.terranobile.it/;https://www.instagram.com/terranobile_metaresort/
Calvani 23 Luxury House;Bari, Italy;Str. privata Calvani, 23, 70124 Bari BA, Italy;http://www.calvani23.it/;https://www.instagram.com/calvani23_luxury_house
Hi Hotel Bari;Bari, Italy;Via Don Luigi Guanella, 15, 70124 Bari BA, Italy;http://www.hihotelbari.com/;https://www.instagram.com/hihotelbari/
L'Osteria dei Quattro Gatti;Bari, Italy;Via Cardinale Agostino Ciasca, 21, 70124 Bari BA, Italy;https://osteriadei4gatti.it/;https://www.instagram.com/osteria_dei_quattro_gatti/
Frulez;Bari, Italy;Piazza Umberto I, 14, 70121 Bari BA, Italy;http://www.frulez.it/;https://www.instagram.com/frulez
Osteria del Porto Poggiofranco;Bari, Italy;Via Orfeo Mazzitelli, 238, 70124 Bari BA, Italy;https://osteriadelportobari.it/;https://www.instagram.com/osteria.del.porto/
Nicolaus - Il Bistrot dal Mare;Bari, Italy;Corso Vittorio Emanuele II, 37, 70122 Bari BA, Italy;http://www.nicolausbistrot.it/;https://www.instagram.com/nicolaus_ilbistrotdalmare/
The Risto Pazzeria, Bari;Bari, Italy;Via Benedetto Petrone, 10-14, 70122 Bari BA, Italy;https://lapazzeriadreher.metro.biz/;https://www.instagram.com/lapazzeria.bari
Le Muse e il Mare;Bari, Italy;Via Domenico Nicolai, 31, 70122 Bari BA, Italy;https://lapugliashopping.it/attivita/ristorante-le-muse-e-il-mare-ristorante-polignano-a-mare-ba/;https://www.instagram.com/usbdigital.it
